EnergyTarget,CO2Target,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,NumberofBuildings,NumberofFloors,PropertyGFAParking,BuildingAge,GFA_per_floor,BuildingGFARatio,LargestUseRatio,SecondUseRatio,ThirdUseRatio,BuildingType,PrimaryPropertyType,Neighborhood,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,BuildingAgeCat,SizeCategory,HasEnergyStarScore,UsesElectricity,UsesGas,UsesSteam
3573328.25,24.91,31332.0,0.0,0.0,,1.0,1,0,96,31332.0,1.0,1.0,0.0,0.0,NonResidential,Other,SOUTHWEST,No_Second_Use,No_Third_Use,3,1,0,1,0,0
1404208.25,43.64,35864.0,0.0,0.0,75.0,1.0,2,0,68,17932.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,SOUTHWEST,No_Second_Use,No_Third_Use,3,1,1,1,1,0
961253.6875,38.38,20484.0,0.0,0.0,69.0,1.0,1,0,62,20484.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,0,1,1,1,0
1849331.25,12.89,21743.0,0.0,0.0,4.0,1.0,4,17622,32,11316.0,0.6106839872746553,0.480359667727112,0.0,0.0,NonResidential,Medical Office,NORTHEAST,No_Second_Use,No_Third_Use,1,2,1,1,0,0
2824096.75,19.69,27642.0,0.0,0.0,,2.0,4,14576,29,9233.0,0.6053287122278782,0.7484566229827792,0.0,0.0,NonResidential,Medical Office,NORTHEAST,No_Second_Use,No_Third_Use,1,1,0,1,0,0
4426520.0,93.5,45082.0,0.0,0.0,,1.0,4,0,43,11270.5,1.0,1.0,0.0,0.0,NonResidential,Other,CENTRAL,No_Second_Use,No_Third_Use,2,2,0,1,1,0
2592728.0,17.87,34110.0,0.0,0.0,31.0,1.0,2,0,56,17055.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,No_Second_Use,No_Third_Use,2,1,1,1,0,0
522972.1875,3.65,19430.0,1470.0,0.0,,1.0,1,0,46,23750.0,1.0,0.8181052631578948,0.061894736842105266,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,2,0,0,1,0,0
870127.125,8.22,22201.0,6087.0,0.0,19.0,1.0,1,0,50,28144.0,1.0,0.788835986355884,0.21628055713473565,0.0,NonResidential,Distribution Center,GREATER DUWAMISH,Office,No_Third_Use,2,1,1,1,1,0
2654698.5,43.17,57910.0,13373.0,0.0,41.0,1.0,3,0,100,23761.0,1.0,0.8123956623598895,0.18760433764011056,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,3,3,1,1,1,0
2810298.5,19.88,22992.0,800.0,0.0,,1.0,1,0,27,23792.0,1.0,0.9663752521856086,0.03362474781439139,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,1,0,0,1,0,0
1033962.125,7.27,47368.0,0.0,0.0,99.0,1.0,2,0,37,23684.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,Parking,No_Third_Use,2,2,1,1,0,0
1898673.75,27.92,18871.0,14000.0,13312.0,,1.0,1,0,85,46183.0,1.0,0.408613559101834,0.3031418487322175,0.2882445921659485,NonResidential,Mixed Use Property,GREATER DUWAMISH,Food Service,Retail Store,3,2,0,1,1,0
2756929.5,41.96,49825.0,22788.0,0.0,84.0,1.0,5,22788,32,14522.6,0.6861718975940947,0.6861718975940947,0.31382810240590525,0.0,NonResidential,Small- and Mid-Sized Office,CENTRAL,Parking,No_Third_Use,1,3,1,1,1,0
1523036.0,20.3,51672.0,0.0,0.0,97.0,1.0,3,0,27,17224.0,1.0,1.0,0.0,0.0,SPS-District K-12,K-12 School,SOUTHEAST,No_Second_Use,No_Third_Use,1,2,1,1,1,0
2108861.75,14.7,19987.0,7505.0,0.0,36.0,1.0,2,11082,26,19176.0,0.7110450563204005,0.5211462244472257,0.19568731748018356,0.0,Nonresidential COS,Medical Office,SOUTHEAST,Office,No_Third_Use,1,1,1,1,0,0
2326238.0,57.25,14081.0,12824.0,1479.0,,1.0,1,0,21,28425.0,1.0,0.49537379067722076,0.4511521547933157,0.05203166226912929,Nonresidential COS,Mixed Use Property,SOUTHEAST,Other - Recreation,Office,1,1,0,1,1,0
2053325.25,31.94,35115.0,0.0,0.0,,1.0,3,0,7,11705.0,1.0,1.0,0.0,0.0,NonResidential,Other,NORTH,No_Second_Use,No_Third_Use,0,1,0,1,1,0
1063960.125,18.87,18854.0,6804.0,0.0,,1.0,1,0,47,25658.0,1.0,0.7348195494582587,0.2651804505417414,0.0,Nonresidential COS,Warehouse,NORTHWEST,Office,No_Third_Use,2,0,0,1,1,0
1085871.625,18.04,27600.0,8400.0,0.0,95.0,1.0,2,0,109,18000.0,1.0,0.7666666666666667,0.23333333333333334,0.0,NonResidential,Small- and Mid-Sized Office,EAST,Other,No_Third_Use,3,1,1,1,1,0
1280845.875,26.52,18000.0,18000.0,0.0,59.0,1.0,1,0,103,36000.0,1.0,0.5,0.5,0.0,NonResidential,Mixed Use Property,EAST,Retail Store,No_Third_Use,3,1,1,1,1,0
2061027.625,49.18,43200.0,0.0,0.0,38.0,1.0,2,0,101,21600.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,EAST,No_Second_Use,No_Third_Use,3,2,1,1,1,0
3034711.5,46.85,42800.0,10400.0,0.0,71.0,1.0,4,12870,103,13460.0,0.7609583952451708,0.7949479940564635,0.19316493313521546,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,Parking,No_Third_Use,3,2,1,1,1,0
1278856.25,23.5,34038.0,9756.0,0.0,88.0,1.0,1,0,41,43794.0,1.0,0.7772297575010275,0.22277024249897245,0.0,NonResidential,Retail Store,GREATER DUWAMISH,Office,No_Third_Use,2,2,1,1,1,0
3123892.75,78.57,40780.0,7500.0,0.0,18.0,1.0,1,0,48,48280.0,1.0,0.8446561723280862,0.15534382767191385,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,2,2,1,1,1,0
908877.375,34.04,20385.0,0.0,0.0,65.0,1.0,2,0,66,10192.5,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,NORTHEAST,No_Second_Use,No_Third_Use,2,0,1,1,1,0
633770.5,4.33,20317.0,0.0,0.0,83.0,1.0,2,0,49,10158.5,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,NORTHEAST,No_Second_Use,No_Third_Use,2,0,1,1,0,0
2786648.75,19.43,33392.0,0.0,0.0,,1.0,1,0,30,33392.0,1.0,1.0,0.0,0.0,NonResidential,Other,NORTHWEST,No_Second_Use,No_Third_Use,1,1,0,1,0,0
2340055.75,41.77,32040.0,0.0,0.0,3.0,1.0,1,0,50,32000.0,1.0,1.00125,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,1,1,1,0
4947630.5,175.53,45449.0,0.0,0.0,15.0,1.0,1,0,46,44000.0,1.0,1.0329318181818181,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,2,1,1,1,0
3253334.25,124.4,36000.0,0.0,0.0,44.0,1.0,1,0,43,36000.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,1,1,1,0
1526335.25,43.18,29640.0,1460.0,0.0,,1.0,1,0,37,31360.0,1.0,0.9451530612244898,0.046556122448979595,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Retail Store,No_Third_Use,2,1,0,1,1,0
2499644.75,64.75,32200.0,1200.0,0.0,,1.0,1,0,37,33320.0,1.0,0.9663865546218487,0.03601440576230492,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,2,1,0,1,1,0
2567827.75,59.14,47800.0,0.0,0.0,71.0,1.0,1,0,37,48020.0,1.0,0.9954185755935027,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,2,1,1,1,0
1340563.125,39.05,27850.0,0.0,0.0,55.0,1.0,1,0,37,27420.0,1.0,1.0156819839533187,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,1,1,1,0
2332477.5,85.15,37000.0,0.0,0.0,71.0,1.0,2,0,67,21822.5,1.0,0.8477488830335663,0.0,0.0,NonResidential,K-12 School,NORTHEAST,No_Second_Use,No_Third_Use,3,2,1,1,1,0
1453484.75,21.46,20360.0,0.0,0.0,68.0,1.0,1,0,64,26853.0,1.0,0.7582020630841991,0.0,0.0,NonResidential,Retail Store,NORTHEAST,No_Second_Use,No_Third_Use,2,1,1,1,1,0
1095347.375,29.88,44775.0,0.0,0.0,,1.0,4,0,107,11193.75,1.0,1.0,0.0,0.0,NonResidential,Other,GREATER DUWAMISH,No_Second_Use,No_Third_Use,3,2,0,1,1,0
3262533.0,112.82,19715.0,12000.0,6000.0,,2.0,1,0,100,27760.0,1.0,0.7101945244956772,0.4322766570605187,0.21613832853025935,NonResidential,Other,GREATER DUWAMISH,Office,Retail Store,3,1,0,1,1,0
347437.6875,6.46,13144.0,6600.0,1070.0,,1.0,1,0,79,20975.0,1.0,0.6266507747318236,0.3146603098927294,0.05101311084624553,NonResidential,Other,GREATER DUWAMISH,Other,Fast Food Restaurant,3,0,0,1,1,0
1646355.25,17.6,26075.0,0.0,0.0,,1.0,1,0,98,26075.0,1.0,1.0,0.0,0.0,NonResidential,Other,GREATER DUWAMISH,No_Second_Use,No_Third_Use,3,0,0,1,1,0
1597845.25,26.27,29394.0,16902.0,0.0,60.0,1.0,1,0,24,29394.0,1.0,1.0,0.575015309246785,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,1,1,1,1,1,0
501439.6875,12.17,15000.0,5400.0,0.0,69.0,1.0,2,0,90,10200.0,1.0,0.7352941176470589,0.2647058823529412,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,3,0,1,1,1,0
903541.875,6.3,20460.0,0.0,0.0,16.0,1.0,1,0,90,20460.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,No_Second_Use,No_Third_Use,3,0,1,1,0,0
1067194.5,7.49,21870.0,0.0,0.0,45.0,1.0,2,0,61,10935.0,1.0,1.0,0.0,0.0,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,0,1,1,0,0
3743867.25,66.77,51664.0,0.0,0.0,,3.0,1,0,28,51664.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,1,2,0,1,1,0
3389213.25,106.35,43615.0,0.0,0.0,89.0,1.0,1,0,46,43615.0,1.0,1.0,0.0,0.0,NonResidential,Medical Office,DELRIDGE,No_Second_Use,No_Third_Use,2,2,1,1,1,0
1196289.375,7.98,16855.0,0.0,0.0,26.0,1.0,3,0,46,12293.0,1.0,0.45703516906640634,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DELRIDGE,No_Second_Use,No_Third_Use,2,1,1,1,0,0
3611021.0,92.7,28303.0,1100.0,0.0,,1.0,2,0,14,14265.5,1.0,0.992008692299604,0.03855455469489327,0.0,Nonresidential COS,Other,DELRIDGE,Parking,No_Third_Use,0,1,0,1,1,0
1080492.375,7.05,14452.0,14452.0,0.0,,1.0,5,0,12,7035.2,1.0,0.410848305662952,0.410848305662952,0.0,NonResidential,Mixed Use Property,SOUTHWEST,Other,No_Third_Use,0,1,0,1,0,0
3023468.0,61.68,26393.0,15000.0,0.0,,1.0,2,15243,76,20646.5,0.6308575303320175,0.6391640229578863,0.36325769500883925,0.0,NonResidential,University,LAKE UNION,Medical Office,No_Third_Use,3,2,0,1,1,0
2315404.0,61.6,30889.0,18000.0,0.0,49.0,1.0,1,0,75,48890.0,1.0,0.6318060953160155,0.3681734506033954,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,3,2,1,1,1,0
4416909.5,30.79,43473.0,0.0,0.0,3.0,1.0,3,0,16,14491.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,No_Second_Use,No_Third_Use,0,2,1,1,0,0
3766310.0,35.48,40793.0,0.0,0.0,19.0,1.0,1,0,26,40265.0,1.0,1.0131131255432757,0.0,0.0,NonResidential,Retail Store,DELRIDGE,No_Second_Use,No_Third_Use,1,2,1,1,1,0
1761050.125,37.61,32427.0,0.0,0.0,79.0,1.0,1,0,11,26208.0,1.0,1.237293956043956,0.0,0.0,NonResidential,Retail Store,DELRIDGE,No_Second_Use,No_Third_Use,0,0,1,1,1,0
3705229.5,152.14,12000.0,11400.0,9100.0,,1.0,1,0,90,42172.0,1.0,0.284548989851086,0.27032154035853173,0.2157829839704069,NonResidential,Mixed Use Property,BALLARD,Other - Entertainment/Public Assembly,Social/Meeting Hall,3,2,0,1,1,0
866241.875,11.44,32250.0,0.0,0.0,92.0,1.0,5,0,106,6450.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,1,0
1330840.875,14.17,51000.0,0.0,0.0,95.0,1.0,1,0,63,51000.0,1.0,1.0,0.0,0.0,NonResidential,Retail Store,NORTHWEST,No_Second_Use,No_Third_Use,2,2,1,1,1,0
1051152.375,17.45,11815.0,5120.0,3812.0,,1.0,2,0,81,10373.5,1.0,0.569479924808406,0.2467826673735962,0.18373740781799777,NonResidential,Other,GREATER DUWAMISH,Restaurant,Office,3,0,0,1,1,0
929876.625,27.83,36000.0,4800.0,0.0,,1.0,2,0,88,20400.0,1.0,0.8823529411764706,0.11764705882352941,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,3,2,0,1,1,0
592196.6875,4.02,20150.0,0.0,0.0,80.0,1.0,2,0,96,10075.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,No_Second_Use,No_Third_Use,3,0,1,1,0,0
1682454.875,11.73,31500.0,0.0,0.0,40.0,1.0,7,0,107,5142.857142857143,1.0,0.875,0.0,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No_Second_Use,No_Third_Use,3,1,1,1,0,0
2880753.0,96.62,24300.0,13284.0,3692.0,,1.0,2,0,78,20638.0,1.0,0.5887198371935265,0.3218335109991278,0.08944665180734568,NonResidential,Warehouse,GREATER DUWAMISH,Retail Store,Office,3,2,0,1,1,0
937950.625,9.65,22580.0,0.0,0.0,90.0,1.0,1,0,89,22580.0,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,No_Second_Use,No_Third_Use,3,0,1,1,1,0
877874.875,33.52,20000.0,0.0,0.0,18.0,1.0,1,0,90,20000.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,CENTRAL,No_Second_Use,No_Third_Use,3,0,1,1,1,0
2298245.25,82.07,38000.0,4000.0,0.0,,1.0,1,0,62,42000.0,1.0,0.9047619047619048,0.09523809523809523,0.0,NonResidential,Warehouse,CENTRAL,Office,No_Third_Use,2,2,0,1,1,0
11314740.0,292.8,244500.0,0.0,0.0,100.0,1.0,6,0,7,40750.0,1.0,1.0,0.0,0.0,NonResidential,Senior Care Community,NORTH,No_Second_Use,No_Third_Use,0,4,1,1,1,0
3363692.75,22.62,84710.0,42355.0,0.0,,1.0,3,84710,7,42355.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,NonResidential,Other,GREATER DUWAMISH,Office,No_Third_Use,0,3,0,1,0,0
1988034.875,58.36,37247.0,0.0,0.0,69.0,1.0,1,0,52,37247.0,1.0,1.0,0.0,0.0,NonResidential,Retail Store,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,1,1,1,0
3207111.5,77.23,23468.0,0.0,0.0,11.0,1.0,1,0,23,25384.0,1.0,0.9245193822880554,0.0,0.0,NonResidential,Retail Store,BALLARD,No_Second_Use,No_Third_Use,1,0,1,1,1,0
671037.375,25.15,32000.0,0.0,0.0,34.0,1.0,2,0,116,26055.0,1.0,0.6140855881788524,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,3,2,1,1,1,0
1633524.125,39.25,27636.0,13611.0,0.0,,1.0,2,0,79,19518.0,1.0,0.7079618813403012,0.3486781432523824,0.0,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,Other,No_Third_Use,3,2,0,1,1,0
841208.1875,14.99,24000.0,8874.0,1000.0,96.0,1.0,1,0,93,26310.0,1.0,0.9122006841505131,0.3372862029646522,0.03800836183960471,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,Non-Refrigerated Warehouse,Social/Meeting Hall,3,0,1,1,1,0
1478408.125,54.27,31375.0,0.0,0.0,95.0,1.0,3,0,54,9958.0,1.0,1.0502443596438376,0.0,0.0,NonResidential,K-12 School,DELRIDGE,No_Second_Use,No_Third_Use,2,1,1,1,1,0
1164370.875,47.08,22000.0,0.0,0.0,35.0,1.0,1,0,51,20140.0,1.0,1.0923535253227408,0.0,0.0,NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,Parking,No_Third_Use,2,0,1,1,1,0
1393424.5,44.97,71874.0,0.0,0.0,,1.0,2,31389,26,35937.0,0.5632774021203774,1.0,0.0,0.0,NonResidential,Self-Storage Facility,NORTHWEST,No_Second_Use,No_Third_Use,1,3,0,1,1,0
1608929.125,28.05,30100.0,0.0,0.0,93.0,1.0,2,0,45,19976.5,1.0,0.75338522764248,0.0,0.0,NonResidential,Small- and Mid-Sized Office,CENTRAL,No_Second_Use,No_Third_Use,2,2,1,1,1,0
1652954.75,11.69,14168.0,7032.0,0.0,15.0,1.0,2,0,18,10600.0,1.0,0.6683018867924528,0.33169811320754716,0.0,NonResidential,Retail Store,CENTRAL,Office,No_Third_Use,1,0,1,1,0,0
6194518.0,42.24,28470.0,2442.0,0.0,27.0,1.0,1,0,36,30630.0,1.0,0.9294809010773751,0.07972575905974534,0.0,NonResidential,Supermarket / Grocery Store,CENTRAL,Other,No_Third_Use,1,1,1,1,0,0
1955353.0,13.22,19271.0,4150.0,0.0,25.0,1.0,2,0,36,11710.5,1.0,0.8228085905811025,0.17719140941889758,0.0,NonResidential,Retail Store,CENTRAL,Bank Branch,No_Third_Use,1,0,1,1,0,0
6499178.0,256.31,117116.0,0.0,0.0,83.0,1.0,3,0,85,39038.666666666664,1.0,1.0,0.0,0.0,SPS-District K-12,K-12 School,BALLARD,No_Second_Use,No_Third_Use,3,3,1,1,1,0
1024822.188,31.54,24120.0,0.0,0.0,66.0,1.0,2,0,88,12060.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,BALLARD,No_Second_Use,No_Third_Use,3,0,1,1,1,0
1342448.875,51.15,28970.0,6766.0,0.0,88.0,1.0,3,0,87,11912.0,1.0,0.8106671143944482,0.18933288560555184,0.0,NonResidential,Worship Facility,BALLARD,Office,No_Third_Use,3,1,1,1,1,0
1355995.25,27.75,49500.0,0.0,0.0,10.0,1.0,1,0,75,51050.0,1.0,0.9696376101860921,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,3,2,1,1,1,0
1439042.25,42.66,21900.0,0.0,0.0,40.0,1.0,2,0,62,10950.0,1.0,1.0,0.0,0.0,NonResidential,Retail Store,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,0,1,1,1,0
1386445.375,9.67,33462.0,0.0,0.0,1.0,1.0,1,0,52,33462.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,1,1,0,0
1519845.5,44.68,10471.0,9875.0,8877.0,,1.0,1,0,64,35310.0,1.0,0.2965448881336732,0.2796658170489946,0.2514018691588785,NonResidential,Mixed Use Property,GREATER DUWAMISH,Non-Refrigerated Warehouse,Refrigerated Warehouse,2,1,0,1,1,0
4653535.0,32.44,34733.0,0.0,0.0,,1.0,3,0,54,12046.666666666666,1.0,0.9610680686220254,0.0,0.0,NonResidential,Other,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,0,1,0,0
486884.9063,14.37,18350.0,4500.0,0.0,65.0,1.0,1,0,86,23903.0,1.0,0.7676860645107308,0.18826088775467514,0.0,NonResidential,Warehouse,DOWNTOWN,Worship Facility,No_Third_Use,3,0,1,1,1,0
630412.625,23.52,22522.0,0.0,0.0,,1.0,3,0,69,7507.333333333333,1.0,1.0,0.0,0.0,NonResidential,Self-Storage Facility,NORTHEAST,No_Second_Use,No_Third_Use,3,0,0,1,1,0
963968.1875,23.84,38959.0,0.0,0.0,,1.0,4,0,20,9739.75,1.0,1.0,0.0,0.0,NonResidential,Self-Storage Facility,NORTHEAST,No_Second_Use,No_Third_Use,1,2,0,1,1,0
1218112.0,8.49,14150.0,8745.0,3060.0,,1.0,2,0,88,12977.5,1.0,0.5451743402041995,0.3369293007127721,0.11789635908302831,NonResidential,Warehouse,GREATER DUWAMISH,Other - Services,Office,3,0,0,1,0,0
2412536.25,78.19,46100.0,0.0,0.0,75.0,1.0,4,0,93,11525.0,1.0,1.0,0.0,0.0,Campus,K-12 School,EAST,Parking,No_Third_Use,3,2,1,1,1,1
686216.5,28.78,21936.0,0.0,0.0,96.0,1.0,2,0,65,10968.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,NORTHWEST,No_Second_Use,No_Third_Use,2,0,1,1,1,0
2484501.5,41.96,25406.0,0.0,0.0,,1.0,1,0,56,25406.0,1.0,1.0,0.0,0.0,NonResidential,Other,NORTH,No_Second_Use,No_Third_Use,2,0,0,1,1,0
888432.5,6.3,22014.0,0.0,0.0,55.0,1.0,2,0,49,11625.0,1.0,0.9468387096774193,0.0,0.0,NonResidential,Small- and Mid-Sized Office,SOUTHEAST,No_Second_Use,No_Third_Use,2,0,1,1,0,0
3246531.0,120.72,30000.0,0.0,0.0,32.0,1.0,1,0,56,30000.0,1.0,1.0,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Parking,No_Third_Use,2,1,1,1,1,0
1989787.875,49.53,21110.0,14074.0,6755.0,,1.0,1,0,54,45036.0,1.0,0.46873612221334043,0.3125055511146638,0.14999111821653788,Nonresidential COS,Warehouse,GREATER DUWAMISH,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Office,2,2,0,1,1,0
26932200.0,449.59,311521.0,303000.0,141450.0,65.0,1.0,39,112124,7,27552.615384615383,0.8956551195288828,0.28990779413188006,0.28197797779912,0.13163625399236148,NonResidential,Mixed Use Property,DOWNTOWN,Hotel,Parking,0,4,1,1,1,0
17612938.0,588.25,101035.0,2000.0,0.0,,1.0,2,0,57,61339.5,1.0,0.8235720865021723,0.016302708695049684,0.0,NonResidential,University,MAGNOLIA / QUEEN ANNE,Restaurant,No_Third_Use,2,3,0,1,1,0
1075427.75,14.64,23022.0,0.0,0.0,78.0,1.0,4,0,36,5755.5,1.0,1.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,NORTH,No_Second_Use,No_Third_Use,1,0,1,1,1,0
2408141.75,17.22,22000.0,2700.0,2500.0,,1.0,1,0,49,27263.0,1.0,0.8069544804313539,0.09903532259839343,0.09169937277629021,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,Other,Office,2,1,0,1,0,0
3344952.0,125.59,33000.0,0.0,0.0,12.0,1.0,1,0,54,31569.0,1.0,1.0453292787227977,0.0,0.0,NonResidential,Warehouse,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,1,1,1,0
1163530.25,36.82,31184.0,8800.0,0.0,75.0,1.0,1,0,60,39984.0,1.0,0.7799119647859144,0.22008803521408563,0.0,NonResidential,Warehouse,GREATER DUWAMISH,Office,No_Third_Use,2,2,1,1,1,0
826275.1875,27.93,26440.0,0.0,0.0,91.0,1.0,1,0,110,26440.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,EAST,No_Second_Use,No_Third_Use,3,1,1,1,1,0
1266706.875,29.44,28800.0,0.0,0.0,,1.0,2,0,60,14400.0,1.0,1.0,0.0,0.0,NonResidential,Self-Storage Facility,GREATER DUWAMISH,No_Second_Use,No_Third_Use,2,1,0,1,1,0
1300765.5,28.64,31100.0,0.0,0.0,92.0,4.0,2,0,7,14250.0,1.0,1.0912280701754387,0.0,0.0,NonResidential,K-12 School,CENTRAL,No_Second_Use,No_Third_Use,0,1,1,1,1,0
3717064.0,97.27,13592.0,12927.0,0.0,,1.0,2,0,38,13259.5,1.0,0.5125381801727064,0.48746181982729364,0.0,NonResidential,Restaurant,LAKE UNION,Office,No_Third_Use,2,1,0,1,1,0
3711173.0,116.94,26300.0,0.0,0.0,,1.0,2,0,95,13150.0,1.0,1.0,0.0,0.0,NonResidential,Other,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,3,0,0,1,1,0
840549.375,5.86,21915.0,0.0,0.0,77.0,1.0,3,0,67,7785.0,1.0,0.9383429672447013,0.0,0.0,NonResidential,Small- and Mid-Sized Office,LAKE UNION,No_Second_Use,No_Third_Use,3,0,1,1,0,0
3840161.75,101.21,29255.0,1180.0,0.0,30.0,1.0,4,0,51,7710.0,1.0,0.9486057068741893,0.03826199740596628,0.0,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,Restaurant,No_Third_Use,2,1,1,1,1,0
431857.6875,10.99,20332.0,0.0,0.0,,1.0,1,0,70,20332.0,1.0,1.0,0.0,0.0,NonResidential,Other,NORTHEAST,No_Second_Use,No_Third_Use,3,0,0,1,1,0
359962.5938,13.09,21850.0,0.0,0.0,100.0,1.0,1,0,116,21850.0,1.0,1.0,0.0,0.0,NonResidential,Worship Facility,CENTRAL,No_Second_Use,No_Third_Use,3,0,1,1,1,0
1500695.375,34.62,12600.0,6985.0,6576.0,,1.0,4,6985,19,8070.5,0.7836255498420173,0.3903103896908494,0.2163744501579828,0.20370485100055757,NonResidential,Mixed Use Property,NORTHEAST,Parking,Other,1,1,0,1,1,0
9691704.0,66.32,162422.0,83064.0,55065.0,,1.0,13,83064,33,23658.23076923077,0.729923233742038,0.528103733616858,0.27007676625796195,0.17903998283245057,NonResidential,Large Office,DOWNTOWN,Parking,Multifamily Housing,1,4,0,1,0,0
498364.9063,11.85,28309.0,0.0,0.0,,1.0,2,0,98,14154.5,1.0,1.0,0.0,0.0,NonResidential,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,No_Second_Use,No_Third_Use,3,1,0,1,1,0
2934339.25,122.0,45500.0,0.0,0.0,77.0,1.0,4,0,102,11375.0,1.0,1.0,0.0,0.0,NonResidential,Hotel,DOWNTOWN,No_Second_Use,No_Third_Use,3,2,1,1,1,1
2142457.5,14.35,29258.0,2409.0,0.0,,1.0,5,0,116,7675.2,1.0,0.7624035855743173,0.06277360850531583,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,Retail Store,No_Third_Use,3,1,0,1,0,0
1598032.0,46.53,24120.0,6583.0,0.0,,1.0,4,0,116,10701.0,1.0,0.5634987384356602,0.1537940379403794,0.0,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,Retail Store,No_Third_Use,3,2,0,1,1,0
1355968.5,18.76,26639.0,2820.0,2377.0,,1.0,4,0,116,8325.0,1.0,0.7999699699699699,0.08468468468468468,0.07138138138138138,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,Restaurant,Retail Store,3,1,0,1,1,0
